0,1,2,3,4,5
"{'key': 'rank', 'value': '532'}","{'key': 'revenues', 'value': '3797.40'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Duluth'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Asbury Automotive Group, Inc.'}"
"{'key': 'rank', 'value': '533'}","{'key': 'revenues', 'value': '3790.30'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Jacksonville'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fidelity National Information Services, Inc.'}"
"{'key': 'rank', 'value': '534'}","{'key': 'revenues', 'value': '3782.60'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'Manitowoc'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Manitowoc Company, Inc.'}"
"{'key': 'rank', 'value': '529'}","{'key': 'revenues', 'value': '3855.90'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'San Antonio'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NuStar Energy L.P.'}"
"{'key': 'rank', 'value': '530'}","{'key': 'revenues', 'value': '3826.50'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Centex Corporation'}"
"{'key': 'rank', 'value': '527'}","{'key': 'revenues', 'value': '3879.30'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hospira, Inc.'}"
"{'key': 'rank', 'value': '528'}","{'key': 'revenues', 'value': '3862.80'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'RRI Energy, Inc.'}"
"{'key': 'rank', 'value': '523'}","{'key': 'revenues', 'value': '3891.90'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ralcorp Holdings, Inc.'}"
"{'key': 'rank', 'value': '524'}","{'key': 'revenues', 'value': '3891.30'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hanesbrands Inc.'}"
"{'key': 'rank', 'value': '525'}","{'key': 'revenues', 'value': '3888.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Michaels Stores, Inc.'}"
"{'key': 'rank', 'value': '526'}","{'key': 'revenues', 'value': '3879.90'}","{'key': 'industry', 'value': 'Computer Peripherals'}","{'key': 'hqCity', 'value': 'Lexington'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lexmark International, Inc.'}"
"{'key': 'rank', 'value': '521'}","{'key': 'revenues', 'value': '3910.80'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Del Monte Foods Company'}"
"{'key': 'rank', 'value': '522'}","{'key': 'revenues', 'value': '3903.00'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Fairfield'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cincinnati Financial Corporation'}"
"{'key': 'rank', 'value': '520'}","{'key': 'revenues', 'value': '3922.80'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Forest Laboratories, Inc.'}"
"{'key': 'rank', 'value': '517'}","{'key': 'revenues', 'value': '3961.80'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Auburn Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BorgWarner Inc.'}"
"{'key': 'rank', 'value': '518'}","{'key': 'revenues', 'value': '3958.80'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Fort Wayne'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Steel Dynamics, Inc.'}"
"{'key': 'rank', 'value': '519'}","{'key': 'revenues', 'value': '3932.00'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Realogy Corporation'}"
"{'key': 'rank', 'value': '514'}","{'key': 'revenues', 'value': '3999.80'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Energizer Holdings, Inc.'}"
"{'key': 'rank', 'value': '515'}","{'key': 'revenues', 'value': '3984.80'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CIT Group, Inc.'}"
"{'key': 'rank', 'value': '516'}","{'key': 'revenues', 'value': '3974.20'}","{'key': 'industry', 'value': 'Education'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Apollo Group, Inc.'}"
"{'key': 'rank', 'value': '513'}","{'key': 'revenues', 'value': '4030.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hexion Specialty Chemicals, Inc.'}"
"{'key': 'rank', 'value': '510'}","{'key': 'revenues', 'value': '4076.80'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'West Chester'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AK Steel Holding Corporation'}"
"{'key': 'rank', 'value': '511'}","{'key': 'revenues', 'value': '4067.90'}","{'key': 'industry', 'value': 'Toys, Sporting Goods'}","{'key': 'hqCity', 'value': 'Pawtucket'}","{'key': 'hqState', 'value': 'RI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hasbro, Inc.'}"
"{'key': 'rank', 'value': '512'}","{'key': 'revenues', 'value': '4050.70'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'Commerce'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unified Grocers, Inc.'}"
"{'key': 'rank', 'value': '507'}","{'key': 'revenues', 'value': '4092.30'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Expeditors International of Washington, Inc.'}"
"{'key': 'rank', 'value': '508'}","{'key': 'revenues', 'value': '4084.40'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Bloomfield Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PulteGroup, Inc.'}"
"{'key': 'rank', 'value': '509'}","{'key': 'revenues', 'value': '4077.80'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Charlotte'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ruddick Corporation'}"
"{'key': 'rank', 'value': '505'}","{'key': 'revenues', 'value': '4095.60'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Targa Resources Partners LP'}"
"{'key': 'rank', 'value': '506'}","{'key': 'revenues', 'value': '4095.40'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Warsaw'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Zimmer Holdings, Inc.'}"
"{'key': 'rank', 'value': '501'}","{'key': 'revenues', 'value': '4151.90'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BJ Services Company'}"
"{'key': 'rank', 'value': '502'}","{'key': 'revenues', 'value': '4136.90'}","{'key': 'industry', 'value': 'Wholesalers: Electronics and Office Equipment'}","{'key': 'hqCity', 'value': 'Tempe'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Insight Enterprises, Inc.'}"
"{'key': 'rank', 'value': '503'}","{'key': 'revenues', 'value': '4105.80'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Levi Strauss &amp; Co.'}"
"{'key': 'rank', 'value': '504'}","{'key': 'revenues', 'value': '4095.80'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Marietta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Graphic Packaging Holding Company'}"
"{'key': 'rank', 'value': '497'}","{'key': 'revenues', 'value': '4193.10'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Northern Trust Corporation'}"
"{'key': 'rank', 'value': '498'}","{'key': 'revenues', 'value': '4176.50'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Bismarck'}","{'key': 'hqState', 'value': 'ND'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MDU Resources Group, Inc.'}"
"{'key': 'rank', 'value': '499'}","{'key': 'revenues', 'value': '4165.80'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CB Richard Ellis Group, Inc.'}"
"{'key': 'rank', 'value': '500'}","{'key': 'revenues', 'value': '4161.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Blockbuster Inc.'}"
"{'key': 'rank', 'value': '493'}","{'key': 'revenues', 'value': '4213.40'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'Kansas City'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H&amp;R Block, Inc.'}"
"{'key': 'rank', 'value': '494'}","{'key': 'revenues', 'value': '4212.00'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqCity', 'value': 'Redwood City'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Electronic Arts, Inc.'}"
"{'key': 'rank', 'value': '495'}","{'key': 'revenues', 'value': '4194.10'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'San Mateo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Franklin Resources, Inc.'}"
"{'key': 'rank', 'value': '496'}","{'key': 'revenues', 'value': '4193.20'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wisconsin Energy Corporation'}"
"{'key': 'rank', 'value': '491'}","{'key': 'revenues', 'value': '4224.00'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Brookfield'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fiserv Inc.'}"
"{'key': 'rank', 'value': '492'}","{'key': 'revenues', 'value': '4216.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Bethesda'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Host Hotels &amp; Resorts, Inc.'}"
"{'key': 'rank', 'value': '486'}","{'key': 'revenues', 'value': '4248.00'}","{'key': 'industry', 'value': 'Health Care: Insurance and Managed Care'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Centene Corporation'}"
"{'key': 'rank', 'value': '487'}","{'key': 'revenues', 'value': '4242.80'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Elmwood Park'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sealed Air Corporation'}"
"{'key': 'rank', 'value': '488'}","{'key': 'revenues', 'value': '4237.20'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Frontier Oil Corporation'}"
"{'key': 'rank', 'value': '489'}","{'key': 'revenues', 'value': '4237.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Cayce'}","{'key': 'hqState', 'value': 'SC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SCANA Corporation'}"
"{'key': 'rank', 'value': '490'}","{'key': 'revenues', 'value': '4232.00'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqCity', 'value': 'Beverly Hills'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Live Nation Entertainment, Inc.'}"
"{'key': 'rank', 'value': '483'}","{'key': 'revenues', 'value': '4269.20'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'San Mateo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Con-way Incorporated'}"
"{'key': 'rank', 'value': '484'}","{'key': 'revenues', 'value': '4255.40'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Erie'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Erie Insurance Group'}"
"{'key': 'rank', 'value': '485'}","{'key': 'revenues', 'value': '4251.50'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Ankeny'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Casey's General Stores, Inc.""}"
"{'key': 'rank', 'value': '479'}","{'key': 'revenues', 'value': '4314.80'}","{'key': 'industry', 'value': 'Temporary Help'}","{'key': 'hqCity', 'value': 'Troy'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kelly Services, Inc.'}"
"{'key': 'rank', 'value': '480'}","{'key': 'revenues', 'value': '4293.30'}","{'key': 'industry', 'value': 'zMiscellaneous'}","{'key': 'hqCity', 'value': 'Irvine'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Spectrum Group International, Inc.'}"
"{'key': 'rank', 'value': '481'}","{'key': 'revenues', 'value': '4276.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Fort Worth'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'RadioShack Corporation'}"
"{'key': 'rank', 'value': '482'}","{'key': 'revenues', 'value': '4271.00'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqCity', 'value': 'Islandia'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CA, Inc.'}"
"{'key': 'rank', 'value': '474'}","{'key': 'revenues', 'value': '4349.50'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Radnor'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Airgas, Inc.'}"
"{'key': 'rank', 'value': '475'}","{'key': 'revenues', 'value': '4341.40'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Carmel'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Conseco, Inc.'}"
"{'key': 'rank', 'value': '476'}","{'key': 'revenues', 'value': '4332.50'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwell Automation Inc.'}"
"{'key': 'rank', 'value': '477'}","{'key': 'revenues', 'value': '4326.30'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kindred Healthcare, Inc.'}"
"{'key': 'rank', 'value': '478'}","{'key': 'revenues', 'value': '4320.60'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Cincinnati'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Financial Group, Inc.'}"
"{'key': 'rank', 'value': '470'}","{'key': 'revenues', 'value': '4377.90'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Graybar Electric Company, Inc.'}"
"{'key': 'rank', 'value': '471'}","{'key': 'revenues', 'value': '4377.30'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Cambridge'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Biogen Idec Inc.'}"
"{'key': 'rank', 'value': '472'}","{'key': 'revenues', 'value': '4366.00'}","{'key': 'industry', 'value': 'Forest and Paper Products'}","{'key': 'hqCity', 'value': 'Greenville'}","{'key': 'hqState', 'value': 'SC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AbitibiBowater Inc.'}"
"{'key': 'rank', 'value': '473'}","{'key': 'revenues', 'value': '4365.30'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Flowserve Corporation'}"
"{'key': 'rank', 'value': '466'}","{'key': 'revenues', 'value': '4412.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Coraopolis'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Dick's Sporting Goods, Inc.""}"
"{'key': 'rank', 'value': '467'}","{'key': 'revenues', 'value': '4405.40'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'FMC Technologies, Inc.'}"
"{'key': 'rank', 'value': '468'}","{'key': 'revenues', 'value': '4397.60'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Reston'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NII Holdings, Inc.'}"
"{'key': 'rank', 'value': '469'}","{'key': 'revenues', 'value': '4385.20'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Highland Heights'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Cable Corporation'}"
"{'key': 'rank', 'value': '464'}","{'key': 'revenues', 'value': '4421.30'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PepsiAmericas, Inc.'}"
"{'key': 'rank', 'value': '465'}","{'key': 'revenues', 'value': '4414.00'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Charles Schwab Corporation'}"
"{'key': 'rank', 'value': '461'}","{'key': 'revenues', 'value': '4481.00'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Agilent Technologies, Inc.'}"
"{'key': 'rank', 'value': '462'}","{'key': 'revenues', 'value': '4470.00'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Cedar Rapids'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwell Collins, Inc.'}"
"{'key': 'rank', 'value': '463'}","{'key': 'revenues', 'value': '4431.20'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Greenwich'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'W.R. Berkley Corporation'}"
