company,rank,revenue,sector,city,state
"AutoNation, Inc.",177,15668.8,"Automotive Retailing, Services",,FL
Icahn Enterprises L.P.,178,15654,Motor Vehicles and Parts,,NY
"The Gap, Inc.",179,15651,Specialty Retailers: Apparel,,CA
The Bank of New York Mellon Corporation,180,15493,Commercial Banks,,NY
FirstEnergy Corp.,181,15303,Utilities: Gas and Electric,,OH
Southwest Airlines Co.,164,17088,Airlines,,TX
Colgate-Palmolive Company,165,17085,Household and Personal Products,,NY
The Progressive Corporation,166,17083.9,Insurance: Property and Casualty (Stock),,OH
Apache Corporation,167,17078,"Mining, Crude-Oil Production",,TX
PACCAR Inc,168,17050.5,Motor Vehicles and Parts,,WA
"General Mills, Inc.",169,16657.9,Food Consumer Products,,MN
"The PNC Financial Services Group, Inc.",170,16606,Commercial Banks,,PA
The Southern Company,171,16537,Utilities: Gas and Electric,,GA
"Medtronic, Inc.",172,16507,Medical Products and Equipment,,MN
Illinois Tool Works Inc.,155,18066,Industrial Machinery,,IL
Freeport-McMoRan Copper &amp; Gold Inc.,156,18010,"Mining, Crude-Oil Production",,AZ
Global Partners LP,157,17626,Wholesalers: Diversified,,MA
Bristol-Myers Squibb Company,158,17621,Pharmaceuticals,,NY
"Altria Group, Inc.",159,17500,Tobacco,,VA
Cummins Inc.,160,17334,Construction and Farm Machinery,,IN
"Energy Transfer Equity, L.P.",161,17288,Pipelines,,TX
Amgen Inc.,162,17265,Pharmaceuticals,,CA
"Jabil Circuit, Inc.",163,17151.9,Semiconductors and Other Electronic Components,,FL
Nucor Corporation,146,19429.3,Metals,,NC
United States Steel Corporation,147,19328,Metals,,PA
Kohl's Corporation,148,19279,General Merchandisers,,WI
Qualcomm Incorporated,149,19121,Network and Other Communications Equipment,,CA
"CenturyLink, Inc.",150,18376,Telecommunications,,LA
"Kraft Foods Group, Inc.",151,18339,Food Consumer Products,,IL
Danaher Corporation,152,18270.3,"Scientific,Photographic and Control Equipment",,DC
The AES Corporation,153,18207,Utilities: Gas and Electric,,VA
Whirlpool Corporation,154,18143,"Electronics, Electrical Equip.",,MI
The Goodyear Tire &amp; Rubber Company,137,20992,Motor Vehicles and Parts,,OH
Union Pacific Corporation,138,20926,Railroads,,NE
United Services Automobile Association,139,20728.6,Insurance: Property and Casualty (Stock),,TX
ManpowerGroup Inc.,140,20678,Temporary Help,,WI
"Arrow Electronics, Inc",141,20405.1,Wholesalers: Electronics and Office Equipment,,CO
PBF Energy Inc.,142,20138.7,Petroleum Refining,,NJ
HollyFrontier Corporation,143,20090.7,Petroleum Refining,,TX
"National Oilwell Varco, Inc.",144,20041,"Oil and Gas Equipment, Services",,TX
Duke Energy Corporation,145,19624,Utilities: Gas and Electric,,NC
Capital One Financial Corporation,127,23771,Commercial Banks,,VA
Alcoa Inc.,128,23700,Metals,,NY
Exelon Corporation,129,23489,Utilities: Gas and Electric,,IL
Eli Lilly and Company,130,22603.4,Pharmaceuticals,,IN
Xerox Corporation,131,22390,Information Technology Services,,CT
U.S. Bancorp,132,22202,Commercial Banks,,MN
EMC Corporation,133,21713.9,Computer Peripherals,,MA
Time Warner Cable Inc.,134,21386,Telecommunications,,NY
Baker Hughes Incorporated,135,21361,"Oil and Gas Equipment, Services",,TX
Kimberly-Clark Corporation,136,21063,Household and Personal Products,,TX
Aflac Incorporated,118,25364,"Insurance: Life, Health (stock)",,GA
Tech Data Corporation,119,25361,Wholesalers: Electronics and Office Equipment,,FL
Northrop Grumman Corporation,120,25218,Aerospace and Defense,,VA
AMR Corporation,121,24855,Airlines,,TX
"Staples, Inc.",122,24671.9,Specialty Retailers: Other,,MA
Emerson Electric Co.,123,24507,"Electronics, Electrical Equip.",,MO
Raytheon Company,124,24414,Aerospace and Defense,,MA
Occidental Petroleum Corporation,125,24253,"Mining, Crude-Oil Production",,CA
"Nike, Inc.",126,24128,Apparel,,OR
"Publix Super Markets, Inc.",108,27706.8,Food and Drug Stores,,FL
"Macy's, Inc.",109,27686,General Merchandisers,,OH
Fluor Corporation,110,27577.1,"Engineering, Construction",,TX
McDonald's Corporation,111,27567,Food Services,,IL
"The Hartford Financial Services Group, Inc.",112,26412,Insurance: Property and Casualty (Stock),,CT
Rite Aid Corporation,113,26121.2,Food and Drug Stores,,PA
"Northwestern Mutual Life Insurance Company,Inc.",114,25957,"Insurance: Life, Health (Mutual)",,WI
"The TJX Companies, Inc.",115,25878.4,Specialty Retailers: Apparel,,MA
"The Travelers Companies, Inc.",116,25740,Insurance: Property and Casualty (Stock),,NY
"Avnet, Inc.",117,25707.5,Wholesalers: Electronics and Office Equipment,,AZ
3M Company,101,29904,zMiscellaneous,,MN
DIRECTV,102,29740,Telecommunications,,CA
CIGNA Corporation,103,29119,Health Care: Insurance and Managed Care,,CT
Murphy Oil Corporation,104,28776.4,Petroleum Refining,,AR
Time Warner Inc.,105,28729,Entertainment,,NY
Halliburton Company,106,28503,"Oil and Gas Equipment, Services",,TX
International Paper Company,107,27833,Forest and Paper Products,,TN
Nationwide Mutual Insurance Co.,100,30356.30,Insurance: Property and Casualty (Mutual),,OH
Philip Morris International Inc.,99,31377.00,Tobacco,,NY
General Dynamics Corporation,98,31513.00,Aerospace and Defense,,VA
Teachers Insurance and Annuity Association College Retiremen,97,32156.00,"Insurance: Life, Health (Mutual)",,NY
Morgan Stanley,96,32355.00,Commercial Banks,,NY
Tesoro Corporation,95,32484.00,Petroleum Refining,,TX
Massachusetts Mutual Life Insurance Company,94,32872.20,"Insurance: Life, Health (Mutual)",,MA
"Tyson Foods, Inc.",93,33278.00,Food Production,,AR
The Allstate Corporation,92,33315.00,Insurance: Property and Casualty (Stock),,IL
News Corporation,91,33706.00,Entertainment,,NY
American Express Company,90,33808.00,Commercial Banks,,NY
New York Life Insurance Company,89,34308.60,"Insurance: Life, Health (Mutual)",,NY
"Mondelez International, Inc.",88,35015.00,Food Consumer Products,,IL
Sprint Nextel Corporation,87,35345.00,Telecommunications,,KS
Supervalu Inc.,86,36100.00,Food and Drug Stores,,MN
Deere &amp; Company,85,36157.10,Construction and Farm Machinery,,IL
Aetna Inc.,84,36595.90,Health Care: Insurance and Managed Care,,CT
"Delta Air Lines, Inc.",83,36670.00,Airlines,,GA
"HCA Holdings, Inc.",82,36783.00,Health Care: Medical Facilities,,TN
Liberty Mutual Holding Company Inc.,81,36944.00,Insurance: Property and Casualty (Stock),,MA
Oracle Corporation,80,37121.00,Computer Software,,CA
"United Continental Holdings, Inc.",79,37152.00,Airlines,,IL
Honeywell International Inc.,78,37665.00,Aerospace and Defense,,NJ
"Plains All American Pipeline, L.P.",77,37797.00,Pipelines,,TX
Ingram Micro Inc.,76,37827.30,Wholesalers: Electronics and Office Equipment,,CA
Hess Corporation,75,38373.00,Petroleum Refining,,NY
World Fuel Services Corporation,74,38945.30,Wholesalers: Diversified,,FL
Humana Inc.,73,39126.00,Health Care: Insurance and Managed Care,,KY
E.I. du Pont de Nemours and Company,72,39528.00,Chemicals,,DE
Sears Holdings Corporation,71,39854.00,General Merchandisers,,IL
Abbott Laboratories,70,39873.90,Pharmaceuticals,,IL
CHS Inc.,69,40599.30,Wholesalers: Food and Grocery,,MN
"The Goldman Sachs Group, Inc.",68,41664.00,Commercial Banks,,NY
"Johnson Controls, Inc.",67,41955.00,Motor Vehicles and Parts,,WI
The Walt Disney Company,66,42278.00,Entertainment,,CA
Sysco Corporation,65,42380.90,Wholesalers: Food and Grocery,,TX
Enterprise Products Partners L.P.,64,42583.10,Pipelines,,TX
FedEx Corporation,63,42680.00,"Mail, Package, and Freight Delivery",,TN
Safeway Inc.,62,44206.50,Food and Drug Stores,,CA
"Best Buy Co., Inc.",61,45087.00,Specialty Retailers: Other,,MN
"Cisco Systems, Inc.",60,46061.00,Network and Other Communications Equipment,,CA
Lockheed Martin Corporation,59,47182.00,Aerospace and Defense,,MD
"Merck &amp; Co., Inc.",58,47267.00,Pharmaceuticals,,NJ
The Coca-Cola Company,57,48017.00,Beverages,,GA
"Lowe's Companies, Inc.",56,50521.00,Specialty Retailers: Other,,NC
Google Inc.,55,52203.00,Internet Services and Retailing,,CA
Intel Corporation,54,53341.00,Semiconductors and Other Electronic Components,,CA
"United Parcel Service, Inc.",53,54127.00,"Mail, Package, and Freight Delivery",,GA
The Dow Chemical Company,52,56786.00,Chemicals,,MI
Dell Inc.,51,56940.00,"Computers, Office Equipment",,TX
United Technologies Corporation,50,59783.00,Aerospace and Defense,,CT
"Amazon.com, Inc.",49,61093.00,Internet Services and Retailing,,WA
Pfizer Inc.,48,61244.00,Pharmaceuticals,,NY
"WellPoint, Inc.",47,61711.70,Health Care: Insurance and Managed Care,,IN
Comcast Corporation,46,62570.00,Telecommunications,,PA
ConocoPhillips,45,63373.00,"Mining, Crude-Oil Production",,TX
State Farm Insurance Cos.,44,65285.70,Insurance: Property and Casualty (Mutual),,IL
"PepsiCo, Inc.",43,65492.00,Food Consumer Products,,NY
Caterpillar Inc.,42,65875.00,Construction and Farm Machinery,,IL
Johnson &amp; Johnson,41,67224.00,Pharmaceuticals,,NJ
"MetLife, Inc.",40,68224.00,"Insurance: Life, Health (stock)",,NY
INTL FCStone Inc.,39,69260.60,Diversified Financials,,NY
"American International Group, Inc.",38,70143.00,Insurance: Property and Casualty (Stock),,NY
Walgreen Co.,37,71633.00,Food and Drug Stores,,IL
Target Corporation,36,73301.00,General Merchandisers,,MN
Microsoft Corporation,35,73723.00,Computer Software,,WA
"The Home Depot, Inc.",34,74754.00,Specialty Retailers: Other,,GA
Marathon Petroleum Corporation,33,76783.00,Petroleum Refining,,OH
AmerisourceBergen Corp.,32,79720.50,Wholesalers: Health Care,,PA
Freddie Mac,31,80635.00,Diversified Financials,,VA
The Boeing Company,30,81698.00,Aerospace and Defense,,IL
"Prudential Financial, Inc.",29,84838.00,"Insurance: Life, Health (stock)",,NJ
The Procter &amp; Gamble Company,28,85120.00,Household and Personal Products,,OH
Archer-Daniels-Midland Company,27,89038.00,Food Production,,IL
Citigroup Inc.,26,90769.00,Commercial Banks,,NY
Wells Fargo &amp; Company,25,91247.00,Commercial Banks,,CA
Express Scripts Holding Company,24,94416.70,Health Care: Pharmacy and Other Services,,MO
The Kroger Company,23,96751.30,Food and Drug Stores,,OH
Costco Wholesale Corporation,22,99137.00,Specialty Retailers: Other,,WA
Bank of America Corporation,21,100078.00,Commercial Banks,,NC
International Business Machines Corporation,20,104507.00,Information Technology Services,,NY
"Cardinal Health, Inc.",19,107552.00,Wholesalers: Health Care,,OH
J.P. Morgan Chase &amp; Co.,18,108184.00,Commercial Banks,,NY
UnitedHealth Group Incorporated,17,110618.00,Health Care: Insurance and Managed Care,,MN
Verizon Communications Inc.,16,115846.00,Telecommunications,,NY
Hewlett-Packard Company,15,120357.00,"Computers, Office Equipment",,CA
McKesson Corporation,14,122734.00,Wholesalers: Health Care,,CA
CVS Caremark Corporation,13,123133.00,Food and Drug Stores,,RI
Fannie Mae,12,127230.00,Diversified Financials,,DC
AT&amp;T Inc.,11,127434.00,Telecommunications,,TX
Ford Motor Company,10,134252.00,Motor Vehicles and Parts,,MI
Valero Energy Corporation,9,138286.00,Petroleum Refining,,TX
General Electric Company,8,146874.00,Diversified Financials,,CT
General Motors Company,7,152256.00,Motor Vehicles and Parts,,MI
"Apple, Inc.",6,156508.00,"Computers, Office Equipment",,CA
Berkshire Hathaway Inc.,5,162463.00,Insurance: Property and Casualty (Stock),,NE
Phillips 66,4,169551.00,Petroleum Refining,,TX
Exxon Mobil Corporation,2,449886.00,Petroleum Refining,,TX
"Wal-Mart Stores, Inc.",1,469162.00,General Merchandisers,,AR
Chevron Corporation,3,233899.00,Petroleum Refining,,CA
